URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtxb5x48445v;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=253980&idt=TH_1;253980;26678/pcrtxb5x48445v;Hippokrates-Kommentator;commentator on Hippocrates;;Comentarista de Hipócrates;commentateur d'Hippocrate;;;commentatore di Ippocrate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt8npf5wsjv2;253977;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-04-22;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt2b5xd7301r;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=253994&idt=TH_1;253994;26678/pcrt2b5xd7301r;Verstorbener;deceased;;difunto;défunt;;;defunto;;;Toter (Individuum);;;fallecido##muerto;mort (individu);;;morto;;;;;;;;;;;;;;;;;Être humain mort (cnrtl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWEZPlX44av;246354;https://ark.frantiq.fr/ark:/26678/pcrtB7EXLx9Ui5##https://ark.frantiq.fr/ark:/26678/pcrtNb90Egda4H##https://ark.frantiq.fr/ark:/26678/pcrtmp4yojZGZh;14844##15750##15751;https://www.wikidata.org/wiki/Q4;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-04-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtrndwg9dtk7;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=253995&idt=TH_1;253995;26678/pcrtrndwg9dtk7;Totengräber;gravedigger;;sepulturero;fossoyeur;;;becchino;;;;grave digger;;enterrador;;;;;;;;;;;;;;;;;;;;;Celui qui creuse les fosses dans les cimetières (cnrtl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtIWZ9OUGKZV;246353;https://ark.frantiq.fr/ark:/26678/crtyVSmSMI7ID;177745;https://www.wikidata.org/wiki/Q537575;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-04-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtuzhmMfWuLD;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=2644&idt=TH_1;2644;26678/pcrtuzhmMfWuLD;Taktiker;tactician;تكتيكيون;táctico;tacticien;;;tatticone;tactici;;;;;;tacticiens;;;;;;;;;;;;;;;;;;;;Spécialiste ou théoricien de la tactique militaire. (Larousse);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtIWZ9OUGKZV;246353;https://ark.frantiq.fr/ark:/26678/pcrtpjWxv7eDqv##https://ark.frantiq.fr/ark:/26678/pcrtQwTOeA5k4p##https://ark.frantiq.fr/ark:/26678/pcrtycuiZ3IS7I##https://ark.frantiq.fr/ark:/26678/pcrtRFSnufUJm7##https://ark.frantiq.fr/ark:/26678/pcrtTIVUcNPJ9J##https://ark.frantiq.fr/ark:/26678/pcrtYADUWnSlaB##https://ark.frantiq.fr/ark:/26678/pcrth0us4xjGmP##https://ark.frantiq.fr/ark:/26678/pcrtAQnHFTeRaj;1061##1185##1418##1942##1995##2147##22665##2837;https://www.wikidata.org/wiki/Q12806039;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtm7gnx6k50m;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=264571&idt=TH_1;264571;26678/pcrtm7gnx6k50m;Hufschmied;farrier;;herrador;maréchal-ferrant;;;maniscalco;hoefsmid;;;;;;;;;;;;;;;;;;;;;;;;;;Artisan dont le métier est de fabriquer des fers et de ferrer les chevaux et autres animaux de trait. (Atilf);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtU9mPdxj3Ql;13407;https://ark.frantiq.fr/ark:/26678/pcrt4UE6wMvzwu##https://ark.frantiq.fr/ark:/26678/pcrtEuZSl9zk1M##https://ark.frantiq.fr/ark:/26678/pcrt9fuIbhcoZu;14727##14797##28378;https://www.wikidata.org/wiki/Q694579;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-06-17;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt83zv1fvwgp;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=265070&idt=TH_1;265070;26678/pcrt83zv1fvwgp;Kadi;qadi;قاضي شرعي;cadí;qadi;;;qadi;;;;cadi##kadi##kazi##qazi;;;cadi;;;cadi##kadi;;;;;;;;;;;;;;;;;Un Qadi (arabe : قاضي, romanisé : Qāḍī , également Qazi, cadi, kadi ou kazi) est le magistrat ou le juge d'un tribunal de la charia, qui exerce également des fonctions extrajudiciaires, telles que la médiation, la tutelle des orphelins et des mineurs, la supervision et l'audit des travaux publics. (D'après: Hallaq, Wael, B. An Introduction to Islamic Law. Cambridge: Cambridge University Press, 2009);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtiUqheNXNbe;16597;https://ark.frantiq.fr/ark:/26678/pcrtFVloy0YVso##https://ark.frantiq.fr/ark:/26678/pcrtEaQNXbUnMG;15320##246338;https://www.wikidata.org/wiki/Q217029;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-09-04;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt2dqmvw5dh4;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=265078&idt=TH_1;265078;26678/pcrt2dqmvw5dh4;Notar;notary;كاتب عدل;notario;notaire;;;notaio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Officier ministériel établi pour conférer l'authenticité aux actes instrumentaires, en conserver le dépôt et délivrer des grosses et des expéditions, pour le règlement des successions, et, accessoirement, exercer le rôle de conseiller et de gérant des fortunes. (CNRTL 2020);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtIWZ9OUGKZV;246353;https://ark.frantiq.fr/ark:/26678/pcrt0iE2n38Bxh##https://ark.frantiq.fr/ark:/26678/pcrts3pjprrpq2;17142##253953;https://www.wikidata.org/wiki/Q189010;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-09-10;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtnktsz7b709;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=265090&idt=TH_1;265090;26678/pcrtnktsz7b709;Dominus;dominus;دومينوس;dominus;dominus;;;dominus;;;;;;;;;;;;;;;;;;;;;;;;;;;Le droit romain reconnaissait le titre de dominus rei à celui qui était investi de la propriété romaine sur une chose (le dominium). Ce titre lui demeurait même au cas où il ne conservait que la nue propriété, un tiers ayant acquis l'usufruit. (WP le 25.09.20);;;;;;;;;;A utiliser de préférence pour indexer les ressources sur les maîtres d'esclaves dans le monde romain.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtrnvZywie2D;16434;https://ark.frantiq.fr/ark:/26678/pcrt9fNO09pKrQ##https://ark.frantiq.fr/ark:/26678/pcrtZB9iAZQbhj##https://ark.frantiq.fr/ark:/26678/pcrtzr7nbwzqRx;14451##14633##14637;https://www.wikidata.org/wiki/Q1283380;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-09-25;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtkp87gj2nsr;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=265091&idt=TH_1;265091;26678/pcrtkp87gj2nsr;Dhimma;dhimmi;أهل الذمة;dhimmi;dhimmi;;;dhimmi;;;;;;;;;;;;;;;;;;;;;;;;;;;Dhimmi  est un terme historique du droit musulman qui désigne les sujets non musulmans d'un État sous gouvernance musulmane, liés à celui-ci par un « pacte de protection » discriminatoire. (WP le 25.09.20);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWEZPlX44av;246354;https://ark.frantiq.fr/ark:/26678/pcrtsy8ZSrfudp##https://ark.frantiq.fr/ark:/26678/crtceXFFNX5T6##https://ark.frantiq.fr/ark:/26678/crtLsENZlJGEv;12826##177817##178046;https://www.wikidata.org/wiki/Q273603;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-09-25;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt2gzkmh4rjw;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=265092&idt=TH_1;265092;26678/pcrt2gzkmh4rjw;Hektemoroi;hektemor;;hectémoro;hectémore;;;ectemoro;;;Hörige;agrarian worker;;;hektémore;;;;;;;;;;hectémores;;;;;;;;;;Un hectémore, ou hektémore, est un paysan de catégorie juridique particulière, en Grèce antique (notamment à Athènes). (WP le 25.09.2020);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSwlqMUuZiv;13129;;;https://www.wikidata.org/wiki/Q3129309;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxnpdz6h34n##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2020-09-25;2023-08-02
