URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;memberId;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtWMQyubLmxZ;skos:Concept;https://pactols.frantiq.fr:8099/?idc=12926&idt=TH_1;12926;26678/pcrtWMQyubLmxZ;Sarrazenen;Saracen;ساراكينوس;Sarracenos;Sarrasins;;;Saraceni;sarracenen;;;;;;Sarrazins;;;;;;;;;;;;;;;;;;;;Nom donné au Moyen Age par les Occidentaux aux Musulmans en général (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtsy8ZSrfudp;12826;;;https://www.wikidata.org/wiki/Q105763;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;12926##12926##12926;;;false;;;;2007-02-08;2024-05-22
https://ark.frantiq.fr/ark:/26678/pcrtuZA4RKNDF7;skos:Concept;https://pactols.frantiq.fr:8099/?idc=12958&idt=TH_1;12958;26678/pcrtuZA4RKNDF7;Templer;Templar;فرسان الهيكل;templarios;Templiers;;;templari;tempeliers;;;Knight Templar;;caballeros templarios;ordre du Temple;;;;;;;;;;;;;;;;;;;;Chevaliers de l'ordre du Temple, fondé en 1119 (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtofLoHl5eje;36428;https://ark.frantiq.fr/ark:/26678/pcrtgE4pHNat6W##https://ark.frantiq.fr/ark:/26678/pcrtGeJafbAGQt;12622##246499;https://catalogue.bnf.fr/ark:/12148/cb11877777b##https://www.idref.fr/026551314##https://www.wikidata.org/wiki/Q41300;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;12958##12958##12958;;;false;;;;2007-02-08;2024-04-04
https://ark.frantiq.fr/ark:/26678/pcrtsybJRiiSaa;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13006&idt=TH_1;13006;26678/pcrtsybJRiiSaa;Areopag;Areopagus;مجمع الحكماء;Areópago;Aréopage;;;Areopago;Areopaag;;Areshügel;;;;;;;;;;;;;;;;;;;;;;;;Ancien tribunal d'Athènes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtFoO4fLvQDw;17391;https://ark.frantiq.fr/ark:/26678/pcrtZ5ajnsPcXB##https://ark.frantiq.fr/ark:/26678/pcrtFKULuoOimD;15364##15545;https://pleiades.stoa.org/places/969121823##https://www.geonames.org/8354439##https://www.wikidata.org/wiki/Q202487;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13006##13006;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtcZXxvwiOgy;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13026&idt=TH_1;13026;26678/pcrtcZXxvwiOgy;Kirche (Gemeinschaft);Church (congregation);الكنيسة (المجتمع);Iglesia (comunidad);Eglise (organisation);;;Chiesa (comunità);Kerk (gemeenschap);;;Church (organization);;;;;;;;;;;;;;;;;;;;;;;Communauté des chrétiens formant un corps social hiérarchiquement organisé, instituée par Jésus-Christ et ayant foi en lui. (CNRTL, octobre 2021);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtvEh8SAa1Nr;16601;https://ark.frantiq.fr/ark:/26678/pcrtZJMwq8ebnZ##https://ark.frantiq.fr/ark:/26678/pcrtmpr294q3hz##https://ark.frantiq.fr/ark:/26678/pcrtOS1KTMvTxh;15048##265079##27502;https://www.wikidata.org/wiki/Q34651;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13026##13026;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtQJIO5OQT41;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13101&idt=TH_1;13101;26678/pcrtQJIO5OQT41;Gemeindeverwaltung;municipal administration;إدارة محلية;administración municipal;administration municipale;;;amministrazione municipale;gemeenteadministratie;;;administrative division##public administration##public institutions;;administración de los municipios;institutions municipales##municipalité;;;amministrazione comunale##istituzioni municipali##municipalità;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5t2drGln1y;16899;;;https://catalogue.bnf.fr/ark:/12148/cb119340202##https://catalogue.bnf.fr/ark:/12148/cb119384909##https://www.wikidata.org/wiki/Q6501447##https://www.wikidata.org/wiki/Q9305769##http://vocab.getty.edu/aat/300055500##http://vocab.getty.edu/aat/300163440;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13101##13101;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtqaRGD15q3Q;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13154&idt=TH_1;13154;26678/pcrtqaRGD15q3Q;Allianz;alliance;اتفاقية;alianza;alliance;;;alleanza;alliantie;;;;;;;;;;;;;;;;;;;;;;;;;;<span style= color: rgb(32, 33, 34), >Coalition entre deux ou plusieurs partis pour défendre des intérêts communs.</span>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtQ1qNhgFmao##https://ark.frantiq.fr/ark:/26678/pcrtExwhMubSfx;14039##15448;https://ark.frantiq.fr/ark:/26678/pcrtQTFW9uZaVG;246759;;;https://catalogue.bnf.fr/ark:/12148/cb11973173h##https://www.wikidata.org/wiki/Q878249##http://vocab.getty.edu/aat/300235124;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13154##13154;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtA4q0ZavI4W;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13165&idt=TH_1;13165;26678/pcrtA4q0ZavI4W;Botschaft;embassy;سفارة;embajada;ambassade;;;ambasciata;ambassade;;;diplomatic mission##foreign mission;;;;;;;;;;;;;;;;;;;;;;;Mission envoyée auprès d'un chef d'Etat étranger (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtQTFW9uZaVG;246759;;;https://www.wikidata.org/wiki/Q3917681;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13165##13165;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtwIoH1lMxY4;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13173&idt=TH_1;13173;26678/pcrtwIoH1lMxY4;Amphiktyonie;amphictyony;"منتدى المدن ";anfictionía;amphictyonie;;;anfizionia;amfictyonie;;;amphictyonic league;;;;;;;;;;;;;;;;;;;;;;;Assemblée où les délégués des Etats grecs délibéraient sur les intérêts communs et jugeaient les différends entre eux (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2QMfvVPT6u;13427;;;https://www.wikidata.org/wiki/Q182875;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13173##13173;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtkuVRERHKGR;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13228&idt=TH_1;13228;26678/pcrtkuVRERHKGR;Annona;annona;محصول سنوي;annona;annone;;;annona;annona;;;praefectus annonae;;;préfecture de l'annone;;;;;;;;;;;;;;;;;;;;Dans la Rome antique, magistrats et service chargé de veiller à l'approvisionnement de Rome en denrées alimentaires en particulier à leur distribution gratuite à la population, et à la gestion de l’impôt res annonaria. (d'ap. Leclant, Dictionnaire de l'Antiquité, 2005, p. 124-125).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5t2drGln1y;16899;https://ark.frantiq.fr/ark:/26678/pcrtcJxKj39GTp##https://ark.frantiq.fr/ark:/26678/pcrtEh9ytEhWUX;26933##26934;https://www.wikidata.org/wiki/Q581899;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13228##13228;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtxizW65mJ49;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13314&idt=TH_1;13314;26678/pcrtxizW65mJ49;Kreisarchiv;departmental archive;سجل محافظة;archivo departamental;archives départementales;;;archivio provinciale;departementaal archief;;Departementalarchiv##Kantonsarchiv;;;archivo provincial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5t2drGln1y;16899;;;https://www.wikidata.org/wiki/Q2860456;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13314##13314;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtaS0hStUkrV;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13315&idt=TH_1;13315;26678/pcrtaS0hStUkrV;Stadtarchiv;municipal archive;سجل بلدية;archivo municipal;archives municipales;;;archivio municipale;stadsarchief;;;;;;;;;archivio comunale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5t2drGln1y;16899;;;https://catalogue.bnf.fr/ark:/12148/cb11993704r##https://www.wikidata.org/wiki/Q604177;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13315##13315;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtQaga2vgcrm;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13316&idt=TH_1;13316;26678/pcrtQaga2vgcrm;Staatsarchiv;national archive;سجل وطني;archivo nacional;archives nationales;;;archivio nazionale;nationaal archief;;Bundesarchiv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt5t2drGln1y;16899;;;https://www.wikidata.org/wiki/Q2122214;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13316##13316;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13362&idt=TH_1;13362;26678/pcrtDz6FAhsh6y;Armee;military;جيش;ejercito;armée;;;esercito;leger;;;armed forces##army;;armada;;;;armata;;;;;;;;;;;;;;;;;<p>Ensemble des unités militaires.</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtgDUxSdRAme##https://ark.frantiq.fr/ark:/26678/pcrtfgbTf8dbyO##https://ark.frantiq.fr/ark:/26678/pcrtLPSlOUeaFi##https://ark.frantiq.fr/ark:/26678/pcrtoyLU25Xoz1##https://ark.frantiq.fr/ark:/26678/pcrtFoRtvSw7kM##https://ark.frantiq.fr/ark:/26678/pcrtwDKITsGcZT;13363##13364##13365##13787##15224##35821;https://ark.frantiq.fr/ark:/26678/pcrt57cjcx55ng;264604;https://ark.frantiq.fr/ark:/26678/pcrtoBSSWiOt51##https://ark.frantiq.fr/ark:/26678/pcrtoRerEcO48K##https://ark.frantiq.fr/ark:/26678/pcrtNLsEPL7YbK##https://ark.frantiq.fr/ark:/26678/pcrttV6XwP4wBv##https://ark.frantiq.fr/ark:/26678/pcrtpn8tcgp18d;14531##14957##17053##17522##265171;https://www.wikidata.org/wiki/Q8473;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13362##13362;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtgDUxSdRAme;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13363&idt=TH_1;13363;26678/pcrtgDUxSdRAme;griechische Armee;Greek army;جيش اغريقي;ejercito griego;armée grecque;;;esercito greco;Grieks leger;;;;;armada griega;;;;armata greca;;;;;;;;;;;;;;;;;Armée levée par les gouvernants grecs et chargée de la défense du Monde grec. (BL);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y;13362;https://ark.frantiq.fr/ark:/26678/pcrt3b0KnAt3WV##https://ark.frantiq.fr/ark:/26678/pcrtxRderiDjxs;16167##16335;https://www.wikidata.org/wiki/Q828422;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13363##13363;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtfgbTf8dbyO;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13364&idt=TH_1;13364;26678/pcrtfgbTf8dbyO;römische Armee;Roman army;جيش روماني;ejercito romano;armée romaine;;;esercito romano;Romeins leger;;;;;armada romana;;;;armata romana;;;;;;;;;;;;;;;;;Armée levée par les gouvernants romains et chargée de la défense du Monde romain. (BL);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtScr6ezDU6D##https://ark.frantiq.fr/ark:/26678/pcrtqethkqaNhR##https://ark.frantiq.fr/ark:/26678/pcrtlp1OFwcxfE##https://ark.frantiq.fr/ark:/26678/pcrtxw48rnd0gr;13497##13948##15530##265069;https://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y;13362;https://ark.frantiq.fr/ark:/26678/pcrtH93yDUI0sZ;14527;https://www.wikidata.org/wiki/Q1114493;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13364##13364;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtLPSlOUeaFi;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13365&idt=TH_1;13365;26678/pcrtLPSlOUeaFi;ägyptische Armee;Egyptian army;جيش مصري;ejercito egipicio;armée égyptienne;;;esercito egizio;Egyptisch leger;;;;;armada egipicia;;;;armata egizia;;;;;;;;;;;;;;;;;Armée levée par les pharaons. (BL);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y;13362;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13365##13365;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt2QMfvVPT6u;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13427&idt=TH_1;13427;26678/pcrt2QMfvVPT6u;Versammlung;assembly;الجمعية العامة;asamblea política;assemblée politique;;;assemblea;volksvergadering;;;deme##demos##political assembly;;asamblea;dèmos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtwIoH1lMxY4##https://ark.frantiq.fr/ark:/26678/pcrtnY2OZuVaEs##https://ark.frantiq.fr/ark:/26678/pcrtBStLfVUpiv##https://ark.frantiq.fr/ark:/26678/pcrthe0bIqpaWw##https://ark.frantiq.fr/ark:/26678/pcrtQhPfhX3FU5##https://ark.frantiq.fr/ark:/26678/pcrtffc8hjqxb3n1hzv7mxt1##https://ark.frantiq.fr/ark:/26678/pcrt36vmh0q1nv##https://ark.frantiq.fr/ark:/26678/pcrtb4FqNkkfrk##https://ark.frantiq.fr/ark:/26678/pcrthdbrd7n297ggx6h7ws5n;13173##13621##14244##14988##17195##265139##266268##26890##354392;https://ark.frantiq.fr/ark:/26678/pcrtQTFW9uZaVG;246759;https://ark.frantiq.fr/ark:/26678/pcrtc6SHZdW1yt;16370;https://www.wikidata.org/wiki/Q1752346;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13427##13427;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt8B6fSH1cS7;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13431&idt=TH_1;13431;26678/pcrt8B6fSH1cS7;Verein junger Leute;;جمعية الشباب;asociación de jóvenes;association de jeunes gens;;;associazione giovanile;jeugdbeweging;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt0bOnESvRsW;14929;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13431##13431;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtufeQDy8WUs;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13432&idt=TH_1;13432;26678/pcrtufeQDy8WUs;politischer Verein;political association;جمعية سياسية;asociación política;association politique;;;associazione politica;politieke vereniging;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtF7MVFVqc80##https://ark.frantiq.fr/ark:/26678/pcrtn0qTeZhS6S;15151##16130;https://ark.frantiq.fr/ark:/26678/pcrt0bOnESvRsW;14929;https://ark.frantiq.fr/ark:/26678/pcrtR3UkdvnDGA;16324;;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13432##13432;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtEE1qe7b07e;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13433&idt=TH_1;13433;26678/pcrtEE1qe7b07e;religiöser Verein;religious association;جمعية دينية;asociación religiosa;association religieuse;;;associazione religiosa;religieuze vereniging;;;;;;;;;;;;;;;;;;;;;;;;;;Apparues à la XXVIe dynastie (664-525 av. J.-C.) et appelées parfois aussi confréries, les associations religieuses sont connues aux époques grecques et romaines par des sources démotiques et grecques. (...) On a conservé des statuts de ces associations, rédigés pour un an et approuvés, semble-t-il, par la majorité des membres. Instituées en l'honneur d'un dieu, elles sont rattachés à la vie du temple où elles tiennent leur réunion.  (Cenival 1972);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt0bOnESvRsW;14929;https://ark.frantiq.fr/ark:/26678/pcrtyFIDkPnLlS##https://ark.frantiq.fr/ark:/26678/pcrtKPKSRRMdbB;12852##13995;https://www.wikidata.org/wiki/Q7888544;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13433##13433;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtScr6ezDU6D;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13497&idt=TH_1;13497;26678/pcrtScr6ezDU6D;Auxiliartruppen;auxiliary regiment;احتياطي;tropas auxiliares;troupe auxiliaire;;;truppe ausiliarie;hulptroepen;;;Auxilia##auxiliary troop;;;;;;;;;;;;;;;;;;;;;;;Les troupes auxiliaires (du latin: auxilia) étaient des unités de l'armée romaine, à l'origine composée de soldats qui n'étaient pas des citoyens romains. (WP le 04/09/20);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtfgbTf8dbyO;13364;;;https://www.wikidata.org/wiki/Q389373;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13497##13497;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtnN1gEm6iYG;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13508&idt=TH_1;13508;26678/pcrtnN1gEm6iYG;Bagauden;bagaudae;قطاع طُرق من القرنين الثالث و الرابع;bagaudas;bagaudes;;;bagaudi;Bagaudae;;;bacaudae;;;;;;bacaudae;;;;;;;;;;;;;;;;;Entre le IIIe et le IVe siècles, bandes de paysans ruinés par les guerres, de déserteurs, d'esclaves en fuite réduits par la misère au brigandage (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt57cjcx55ng;264604;;;https://www.wikidata.org/wiki/Q799867;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13508##13508;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtnY2OZuVaEs;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13621&idt=TH_1;13621;26678/pcrtnY2OZuVaEs;Bule;boule;مجلس شيوخ اليونان;boulé;boulê;;;bulè;boulé;;Ratsversammlung;;;Boulè;;;;;;;;;;;;;;;;;;;;;Nom que les Grecs donnaient habituellement à l'assemblée composée de l'élite de la nation, par opposition à l'assemblée générale de tous les hommes libres (Dictionnaire des Antiquités Grecques et Romaines de Daremberg et Saglio);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2QMfvVPT6u;13427;https://ark.frantiq.fr/ark:/26678/crt5DcfTNasHG##https://ark.frantiq.fr/ark:/26678/crtM1uoTZaLqU;178104##178106;https://www.wikidata.org/wiki/Q729128;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13621##13621;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtoyLU25Xoz1;skos:Concept;https://pactols.frantiq.fr:8099/?idc=13787&idt=TH_1;13787;26678/pcrtoyLU25Xoz1;Reiterei;cavalry;سلاح الفرسان;caballería;cavalerie;;;cavalleria;cavalerie;;;;;;;;;;;;;;;;;;;;;;;;;;Ensemble des formations militaires combattant à cheval (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtDz6FAhsh6y;13362;https://ark.frantiq.fr/ark:/26678/pcrtzDkqZHm1L4##https://ark.frantiq.fr/ark:/26678/pcrttbvv59s3kc;13788##265068;https://www.wikidata.org/wiki/Q47315##http://vocab.getty.edu/aat/300212659;;;;;https://ark.frantiq.fr/ark:/26678/pcrts5kq8x52nf##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;13787##13787;;;false;;;;2007-02-08;2023-08-02
