URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;memberId;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtpXF9cZA8R4;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15204&idt=TH_1;15204;26678/pcrtpXF9cZA8R4;Flächenbrand;conflagration;حريق;incendio;incendie;;;incendio;brand;;;blaze##fire;;;;;;;;;;;;;;;;;;;;A great and destructive fire that threatens human life, animal life, health, or property (Wikipedia);;;Grand feu qui s'étend rapidement et occasionne des dégâts généralement importants (TLF);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSm0N4v8msW;246343;https://ark.frantiq.fr/ark:/26678/pcrtmhUStm5T6Y##https://ark.frantiq.fr/ark:/26678/pcrt7fA4ImMlSa##https://ark.frantiq.fr/ark:/26678/pcrt55441ZMYNm;14734##246341##246634;https://catalogue.bnf.fr/ark:/12148/cb11975823c##https://www.wikidata.org/wiki/Q168983##http://vocab.getty.edu/aat/300068986;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15204##15204;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt9rcnQNYQDI;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15249&idt=TH_1;15249;26678/pcrt9rcnQNYQDI;Überschwemmung;inundation;غمر;inundación;inondation;;;inondazione;overstroming;;;intentional flooding;;;;;;;;;;;;;;;;;;;;Temporary natural or artificial submergence of an area by liquid water. (Wikipedia);;;Submersion temporaire, naturelle ou artificielle, d'un espace par de l'eau liquide. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSm0N4v8msW;246343;https://ark.frantiq.fr/ark:/26678/pcrtIMIrp8B4SQ##https://ark.frantiq.fr/ark:/26678/crtRIdLcsNv3a;14541##178544;https://catalogue.bnf.fr/ark:/12148/cb119713173##https://www.wikidata.org/wiki/Q8068##http://vocab.getty.edu/aat/300054731;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15249##15249;;;false;;;;2007-02-08;2024-06-28
https://ark.frantiq.fr/ark:/26678/pcrtJr539WZs5X;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15345&idt=TH_1;15345;26678/pcrtJr539WZs5X;Jugend;youth;شَباب;juventud;jeunesse;;;giovinezza;jeugd;;;;;;jeunes##jeunes gens;;;;;;;;;;;;;;;;;;;;&nbsp,Classe d'âge réunissant l'enfance et l'adolescence (du début de la puberté à la majorité). (wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrtrg5RZoroR7##https://ark.frantiq.fr/ark:/26678/pcrtZZG0UpVn6A##https://ark.frantiq.fr/ark:/26678/pcrt3XsQE0BGmu;13105##15343##15344;https://catalogue.bnf.fr/ark:/12148/cb11934260v##https://www.wikidata.org/wiki/Q190007##http://vocab.getty.edu/aat/300025944;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15345##15345;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtNb90Egda4H;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15750&idt=TH_1;15750;26678/pcrtNb90Egda4H;Tod;death;موت;muerte;mort (biologie);;;morte;dood;;;;;;;;;;;;;;;;;;;;;;;;;;Arrêt complet et définitif des fonctions d'un organisme vivant, avec disparition de sa cohérence fonctionnelle et destruction progressive de ses unités tissulaires et cellulaires (cnrtl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrt15aHZfFFrw##https://ark.frantiq.fr/ark:/26678/crtQGTPP6HTjn##https://ark.frantiq.fr/ark:/26678/pcrtdww81rpstf##https://ark.frantiq.fr/ark:/26678/pcrt2b5xd7301r;15752##177920##253782##253994;https://catalogue.bnf.fr/ark:/12148/cb119325308##https://www.wikidata.org/wiki/Q4##http://vocab.getty.edu/aat/300151836;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15750##15750;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtBOTJj2Qmbo;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15870&idt=TH_1;15870;26678/pcrtBOTJj2Qmbo;Geburt;birth;ولادة;nacimiento;naissance;;;nascita;geboorte;;;;;;;;;;;;;;;;;;;;;;;;;;Moment du début de l'existence autonome (en dehors de l'organisme maternel ou d'un œuf) d'un être vivant.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrtQMIHuzxSAB##https://ark.frantiq.fr/ark:/26678/pcrtZsdvXm1hgM##https://ark.frantiq.fr/ark:/26678/pcrt8IrAKktMNd##https://ark.frantiq.fr/ark:/26678/pcrtamhmSNBzoJ##https://ark.frantiq.fr/ark:/26678/pcrtk9r979csrvgh1wrhpbbn;13083##14848##16864##19331##354788;https://catalogue.bnf.fr/ark:/12148/cb11931223x##https://catalogue.bnf.fr/ark:/12148/cb11958962v##https://www.wikidata.org/wiki/Q14819852##http://vocab.getty.edu/aat/300069672;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15870##15870;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtgR1ocYEN8V;skos:Concept;https://pactols.frantiq.fr:8099/?idc=15880&idt=TH_1;15880;26678/pcrtgR1ocYEN8V;Schiffsbruch;shipwreck;غرق سفينة;naufragio;naufrage;;;naufragio;schipbreuk;;;;;;;;;;;;;;;;;;;;;;;Loss of a ship, either by running aground, by hitting rocks, by bad weather at sea or by any other accident at sea (Dictionnaire Gruss de marine);;;Perte d'un navire, soit par échouement, soit par choc sur des écueils, soit par mauvais temps au large soit par tout autre accident de mer (d'ap. Dictionnaire Gruss de marine);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt55441ZMYNm;246634;https://ark.frantiq.fr/ark:/26678/pcrtHIjtOg1P75##https://ark.frantiq.fr/ark:/26678/pcrt8vRJc8IBjh##https://ark.frantiq.fr/ark:/26678/pcrt1kz9tp2mfs;17677##246698##354070;https://catalogue.bnf.fr/ark:/12148/cb11938617s##https://www.wikidata.org/wiki/Q906512;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;15880##15880;;;false;;;;2007-02-08;2024-06-28
https://ark.frantiq.fr/ark:/26678/pcrt1ruOoaJVm2;skos:Concept;https://pactols.frantiq.fr:8099/?idc=16577&idt=TH_1;16577;26678/pcrt1ruOoaJVm2;Rekristallisation;recrystallization;إعادة تبلور;recristalización;recristallisation;;;ricristallizzazione;herkristallisatie;;;;;;;;;;;;;;;;;;;;;;;;;;En minéralogie, transformation des roches originaires par dissolution et formation de nouveaux minéraux. (Universalis). Développement d'une nouvelle génération de cristaux dont la taille est généralement supérieure à celle des grains d'origine et dont la nature minéralogique peut être identique ou différente. La recristallisation d'un matériau fait suite à des changements de conditions physiques, physico-chimiques ou mécaniques (Fernandes, 2012). La chimie exploite cette dissolution comme méthode de purification.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtp9tsh62g34;266341;https://ark.frantiq.fr/ark:/26678/pcrtuf9JSs9vo6;15846;https://www.wikidata.org/wiki/Q2142517;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;16577##16577;;;false;;;;2007-02-08;2025-01-17
https://ark.frantiq.fr/ark:/26678/pcrtXTSrpwoTI7;skos:Concept;https://pactols.frantiq.fr:8099/?idc=16908&idt=TH_1;16908;26678/pcrtXTSrpwoTI7;Sexualität;sexuality;غريزة جنسيَّة;sexualidad;sexualité;;;sessualità;seksualiteit;;;;;;;;;;;;;;;;;;;;;;;;;;Ensemble des phénomènes de la reproduction biologique des organismes et des comportements sexuels permettant cette reproduction. (wikidata);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtqp9d8uPNT8##https://ark.frantiq.fr/ark:/26678/pcrtP9MfvBMuAS##https://ark.frantiq.fr/ark:/26678/pcrt7pQ5rgbvjw;13579##15100##36452;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrtamym6eXulR##https://ark.frantiq.fr/ark:/26678/pcrtx7f6k0405n;16906##253863;https://catalogue.bnf.fr/ark:/12148/cb11933266p##https://www.wikidata.org/wiki/Q4042967;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;16908##16908;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtwcBE2KhIIb;skos:Concept;https://pactols.frantiq.fr:8099/?idc=16978&idt=TH_1;16978;26678/pcrtwcBE2KhIIb;Wintersonnenwende;winter solstice;الانقلاب الشمسي الشتوي;solsticio de invierno;solstice d'hiver;;;solstizio d'inverno;winterzonnewende;;;hibernal solstice;;;;;;;;;;;;;;;;;;;;;;;Evénement astronomique qui se produit lorsque la position apparente du Soleil vu de la Terre atteint son extrême méridional ou septentrional en fonction du plan de l'équateur céleste ou terrestre. (wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtA40nPyUzoy;246344;;;https://www.wikidata.org/wiki/Q207932;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;16978##16978;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtlpN5S0nkbh;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17182&idt=TH_1;17182;26678/pcrtlpN5S0nkbh;Syzygium;syzygy;انقران;sizigia;syzygie;;;sizigia;syzygie;;Szygium;;;;;;;;;;;;;;;;;;;;;;نقطة اقتران القمر أو مقابلته للشمس ـ المعجم المزدوج;;Conjonction ou opposition de la lune avec le soleil (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtA40nPyUzoy;246344;;;https://www.wikidata.org/wiki/Q13567909;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17182##17182;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt8JpPBNyUGO;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17187&idt=TH_1;17187;26678/pcrt8JpPBNyUGO;Sedimentierung;sedimentation;ترسب;sedimentación;sédimentation;;;sedimentazione;sedimentatie;;;;;;;;;;;;;;;;;;;;;;;;;;Processus dans lequel des particules de matière quelconque cessent progressivement de se déplacer et se réunissent en couches. En géologie, la sédimentation se forme à basse température à la surface du globe, soit par déposition des produits d'érosion (par exemple le sable, l'argile), soit par précipitation (par exemple les évaporites ), soit par accumulation au fond des océans des débris minéraux des animaux ou plantes mortes (par exemple la craie, la diatomite), soit par d'autres processus froids. (WP);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtB70LVTtzgP;246281;https://ark.frantiq.fr/ark:/26678/pcrtds413t0tp7;265041;https://ark.frantiq.fr/ark:/26678/pcrt4vmcwIU4yP;17188;https://www.wikidata.org/wiki/Q635485;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17187##17187;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtZnKEOuwY05;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17189&idt=TH_1;17189;26678/pcrtZnKEOuwY05;Erdbeben;earthquake;زلزال;sismo;séisme;;;terremoto;aardbeving;;;seismic activity##seismic event;;temblor##terremoto;tremblement de terre;;;sisma;;;;;;;;;;;;;;Ground tremor resulting from the sudden release of energy accumulated by the stresses exerted on rocks (Wikipedia).;;;Secousse du sol résultant de la libération brusque d'énergie accumulée par les contraintes exercées sur les roches. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSm0N4v8msW;246343;;;http://vocab.getty.edu/aat/300054728##http://www.wikidata.org/entity/Q7944;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17189##17189;;;false;;;;2007-02-08;2024-06-28
https://ark.frantiq.fr/ark:/26678/pcrt7Qmqisbluz;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17487&idt=TH_1;17487;26678/pcrt7Qmqisbluz;Wind;wind;رياح;viento;vent;;;vento;wind;;;;;;;;;;;;;;;;;;;;;;;;;;Mouvement au sein d’une atmosphère, masse de gaz située à la surface d'une planète, d'une partie de ce gaz. (wp);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtJx2HDIIdoD;150171;https://ark.frantiq.fr/ark:/26678/pcrtr2LIg20u6S;13928;;;https://www.wikidata.org/wiki/Q8094##http://vocab.getty.edu/aat/300055395;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17487##17487;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtSMpLHhgtrx;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17531&idt=TH_1;17531;26678/pcrtSMpLHhgtrx;Alter;old age;شيخوخة;vejez;vieillesse;;;vecchiaia;ouderdom;;;;;;;;;;;;;;;;;;;;;;;;;;Dernière période de la vie humaine, temps de la vie caractérisé par le ralentissement des activités biologiques (sénescence). (Le Robert);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrtU1G84TSxRw;17530;https://catalogue.bnf.fr/ark:/12148/cb11949173b##https://www.wikidata.org/wiki/Q191089##http://vocab.getty.edu/aat/300189603;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17531##17531;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrte8QNqufkN8;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17610&idt=TH_1;17610;26678/pcrte8QNqufkN8;Sonnenfinsternis;eclipse;كسوف;eclipse;éclipse;;;eclissi;eclips;;Mondfinsternis;;;;;;;;;;;;;;;;;;;;;;;;Occultation d'une source de lumière par un objet physique. (wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtA40nPyUzoy;246344;;;https://catalogue.bnf.fr/ark:/12148/cb11977603p##https://www.wikidata.org/wiki/Q141022##http://vocab.getty.edu/aat/300380301;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17610##17610;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtMFJP4dYca8;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17686&idt=TH_1;17686;26678/pcrtMFJP4dYca8;Seuche;epidemic;وباء;epidemia;épidémie;;;epidemia;epidemie;;;;;;contagion##pandémie;;;;;;;;;;;;;;;;;;;;Augmentation inhabituelle et subite du nombre d'individus atteints d'une maladie transmissible existant à l'état endémique dans une région ou une population donnée (cnrtl<span style= color: black, >).</span>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2jrt0rh7x3;266587;https://ark.frantiq.fr/ark:/26678/pcrtMY50Z2K4Fh##https://ark.frantiq.fr/ark:/26678/pcrtvKEYQjSSlI##https://ark.frantiq.fr/ark:/26678/pcrt9f5h2ntz2061zp3b0x6p##https://ark.frantiq.fr/ark:/26678/pcrtdp4qqq3mk2r8s9g1t633;15560##16190##354133##354656;https://catalogue.bnf.fr/ark:/12148/cb11949129v##https://www.wikidata.org/wiki/Q44512;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17686##17686;;;false;;;;2007-02-08;2023-12-05
https://ark.frantiq.fr/ark:/26678/pcrtqw7yj7Uiav;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17703&idt=TH_1;17703;26678/pcrtqw7yj7Uiav;Erosion;erosion;تعرية;erosión;érosion;;;erosione;erosie;;;;;;;;;;;;;;;;;;;;;;;Wear process by abrasion involving the speed factor (kinetic energy of the particle), ablation of the surface and transport of particles torn off by the flow of water (hydric erosion), glaciers (glacial erosion), wind (wind erosion), waves (marine erosion) (Fernandes et al. Vade-mecum pour la caractérisation pétroarchéologique des silictes, 2024), or in geomorphology, the process of degradation and transformation of relief, and therefore of soils, rocks, banks and coastlines, caused by any external agent (i.e. other than tectonics). (d'ap. Wikipedia);;;Processus d'usure  par abrasion faisant intervenir le facteur vitesse (énergie cinétique de la particule), ablation de la surface et transport des particules arrachées par l'écoulement de l'eau (érosion hydrique), les glaciers (érosion glaciaire), le vent (érosion éolienne), les vagues (érosion marine) (Fernandes et al. : Vade-mecum pour la caractérisation pétroarchéologique des silictes, 2024), soit en géomorphologie, le processus de dégradation et de transformation du relief, et donc des sols, roches, berges et littoraux, causé par tout agent externe (donc autre que la tectonique). (d'ap. Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxp4814526z;266625;https://ark.frantiq.fr/ark:/26678/pcrtREVS9rPi7K;35797;;;https://catalogue.bnf.fr/ark:/12148/cb11944123k##https://www.wikidata.org/wiki/Q80026##http://vocab.getty.edu/aat/300054116;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17703##17703;;;false;;;;2007-02-08;2025-01-17
https://ark.frantiq.fr/ark:/26678/pcrt51SBFSFlGJ;skos:Concept;https://pactols.frantiq.fr:8099/?idc=17707&idt=TH_1;17707;26678/pcrt51SBFSFlGJ;Vulkanausbruch;volcanic eruption;انفجار بركاني;erupción volcánica;éruption volcanique;;;eruzione vulcanica;vulkanische uitbarsting;;;eruption;;erupción;éruption;;;eruzione;;;;;;;;;;;;;;Geological phenomenon characterised by the emission of lava and/or tephra accompanied by volcanic gases from a volcano. (Wikipedia);;;Phénomène géologique caractérisé par l'émission, par un volcan, de laves et/ou de téphras accompagnés de gaz volcaniques. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSm0N4v8msW;246343;https://ark.frantiq.fr/ark:/26678/crtqS9lD5k91L;178462;https://catalogue.bnf.fr/ark:/12148/cb119652403##https://www.wikidata.org/wiki/Q7692360##http://vocab.getty.edu/aat/300379814;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;17707##17707;;;false;;;;2007-02-08;2024-06-28
https://ark.frantiq.fr/ark:/26678/crtBPvpm4DFs9;skos:Concept;https://pactols.frantiq.fr:8099/?idc=178225&idt=TH_1;178225;26678/crtBPvpm4DFs9;Seespiegel;lake level;;nivel del lago;niveau lacustre;;;livello lacustre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Indicateur utilisé pour l'étude des variations du niveau des lacs.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtds413t0tp7;265041;https://ark.frantiq.fr/ark:/26678/pcrtdikABwfiMJ##https://ark.frantiq.fr/ark:/26678/pcrtFdK3klNna0;14975##15383;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;178225##178225;;;false;;;;2018-07-27;2023-11-10
https://ark.frantiq.fr/ark:/26678/crtay4Tk8BKhy;skos:Concept;https://pactols.frantiq.fr:8099/?idc=178240&idt=TH_1;178240;26678/crtay4Tk8BKhy;Klimawechsel;climate change;;cambio climático;changement climatique;;;cambiamento climatico;;;;climate variability##global warming;;;variation climatique;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Toutes les variations du climat aux époques antérieures</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtA40nPyUzoy;246344;https://ark.frantiq.fr/ark:/26678/pcrtAKMg1dqQYI;27416;https://www.wikidata.org/wiki/Q125928##http://vocab.getty.edu/aat/300379818;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;178240##178240;;;false;;;;2018-08-02;2023-08-02
https://ark.frantiq.fr/ark:/26678/crtqS9lD5k91L;skos:Concept;https://pactols.frantiq.fr:8099/?idc=178462&idt=TH_1;178462;26678/crtqS9lD5k91L;Vulkanismus;volcanism;بركانية;vulcanismo;volcanisme;;;vulcanismo;vulkanisme;;;volcanicity##vulcanism;;volcanismo;;;;vulcanesimo;;;;;;;;;;;;;;;;;ensemble des phénomènes naturels liés à l'activité des volcans, notamment aux éruptions volcaniques, ainsi qu'à la présence de magma. Il est étudié par une science appelée volcanologie pratiquée par des volcanologues. (WP le 30.10.18.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtds413t0tp7;265041;https://ark.frantiq.fr/ark:/26678/pcrtdakpjJaSz5##https://ark.frantiq.fr/ark:/26678/pcrt51SBFSFlGJ;150536##17707;https://catalogue.bnf.fr/ark:/12148/cb119337600##https://www.wikidata.org/wiki/Q505748;;;;;https://ark.frantiq.fr/ark:/26678/pcrtcg5jzppf8w##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;178462##178462;;;false;;;;2018-10-30;2023-08-02
