URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtLvx6qlliRn;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=15562&idt=TH_1;15562;26678/pcrtLvx6qlliRn;Säugetier;mammals;ثديات;mamífero;mammifères;;;mammiferi;zoogdier;;;Mammalia;;;Mammalia;;;Mammalia;;;;;;;;;;;;;;;;;Vertébré tétrapode caractérisé notamment par la présence de poils et de mamelles, le mode d’articulation de la mandibule et la présence de trois osselets dans l’oreille moyenne. Les mammifères forment une classe. (Lar.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtmDsDv9pFuJ##https://ark.frantiq.fr/ark:/26678/pcrtcSV8UOi49m##https://ark.frantiq.fr/ark:/26678/pcrtxwDP6nLyk4##https://ark.frantiq.fr/ark:/26678/crtrYj7ynmfxq##https://ark.frantiq.fr/ark:/26678/crtDgxfsbAE1D##https://ark.frantiq.fr/ark:/26678/crt75SaSEYFGf##https://ark.frantiq.fr/ark:/26678/pcrtOW35kqVh9B##https://ark.frantiq.fr/ark:/26678/pcrtzYwwf7mbat##https://ark.frantiq.fr/ark:/26678/pcrtpp2XRHzumN##https://ark.frantiq.fr/ark:/26678/pcrtxgqwEiYTZr;13750##14326##16699##178217##178477##178482##21371##26903##35285##35454;https://ark.frantiq.fr/ark:/26678/crtTxEjMccgZ6;178398;https://ark.frantiq.fr/ark:/26678/pcrtfyjWHibIx1##https://ark.frantiq.fr/ark:/26678/pcrtf78t38jkmf1k5mmd64f4;35467##354685;https://catalogue.bnf.fr/ark:/12148/cb119324095##https://fr.wikipedia.org/wiki/Mammifère##https://www.wikidata.org/wiki/Q7377##http://vocab.getty.edu/aat/300265707;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtu6kwQxaOeV;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=15564&idt=TH_1;15564;26678/pcrtu6kwQxaOeV;Mammut;mammoth;ماموث;mamut;mammouth;;;mammut;mammoet;;;Mammuthus;;;;;;;;;;;;;;;;;;;;;فيل منقرض;;Gigantesque éléphant fossile de l'ère quaternaire caractérisé par une toison à longs poils et de longues défenses recourbées, et dont on a retrouvé de nombreux restes en France (en Dordogne) et surtout en Sibérie. (TLFi) Comprend le mammouth laineux (Mammuthus primigenius), etc.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtOW35kqVh9B;21371;;;https://catalogue.bnf.fr/ark:/12148/cb12311259m##https://fr.wikipedia.org/wiki/Mammouth##https://www.wikidata.org/wiki/Q36715##http://vocab.getty.edu/aat/300395482;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtHE7LoPj7tn;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=15566&idt=TH_1;15566;26678/pcrtHE7LoPj7tn;Unterkieferknochen;mandible;عظم الفك السفلي;mandíbula;mandibule;;;mandibola;onderkaak;;;jawbone##lower jaw;;;machoire inférieure##maxillaire inférieur;;;mascella inferiore;;;;;;;;;;;;;;;;;Os impair (anciennement dénommé le maxillaire inférieur), formant la mâchoire inférieure. Il se compose d'un corps et de deux branches. (Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtEfcf8rSZvm;35465;https://ark.frantiq.fr/ark:/26678/pcrtGAyvyEsZJE##https://ark.frantiq.fr/ark:/26678/pcrthA4kIWMu84;14189##14343;https://www.wikidata.org/wiki/Q16370##https://www.wikidata.org/wiki/Q5283631##http://vocab.getty.edu/aat/300191855;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtbVQVTAxpc2;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155690&idt=TH_1;155690;26678/pcrtbVQVTAxpc2;byssos;byssus;;biso;byssus;;;bisso;;;;;;;;;;;;;;;;;;;;;;;;;;;Le byssus (du grec bussos, lin fin) est un ensemble de fibres sécrétées par certains mollusques bivalves et qui leur permet d'adhérer au substrat. (Wikipedia le 07/09/17);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtUDM5NvfJZ1;14102;https://ark.frantiq.fr/ark:/26678/pcrtEstKLNLE1q;155681;https://fr.wikipedia.org/wiki/Byssus##https://www.wikidata.org/wiki/Q780486##http://vocab.getty.edu/aat/300380296;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-09-07;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtoidBTywABZ;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155729&idt=TH_1;155729;26678/pcrtoidBTywABZ;Schneerose;Helleborus niger;;Helleborus niger;hellébore noir;;;Elleboro nero;kerstroos;;Helleborus niger##Schwarze Nieswurz;black hellebore##Christmas rose;;eléboro negro##rosa de Navidad;Ellébore noir##Helleborus niger##Rose de Noël;;;Helleborus niger##Rosa di Natale;Helleborus niger;;;;;;;;;;;;;;;;Plante acaulescente de la famille des Ranunculaceae. Considérée comme un remède universel contre la folie dès l'Antiquité, Pline l'Ancien prétendait qu'elle était utilisée pour traiter les maladies mentales. (Source Wikipedia).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxu8i90ticA;150391;https://ark.frantiq.fr/ark:/26678/pcrtS6BRsTOPnY;16275;https://www.wikidata.org/wiki/Q147834;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-09-30;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtEFdgbXuZEs;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155730&idt=TH_1;155730;26678/pcrtEFdgbXuZEs;Eule;owl;;búho;hibou;;;gufo;;;Kauz;Strigidae;;;;;;;;;;;;;;;;;;;;;;;Nom vernaculaire dont le sens est ambigu en biologie car utilisé seulement pour désigner une partie des différentes espèces d'oiseaux rapaces classées dans la famille des Strigidés. Cette famille regroupe à la fois les hiboux et des chouettes, répartis dans différents genres, le hibou se distinguant de la chouette par la simple présence d'aigrettes sur la tête. (Source Wikipedia).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtJzuAzNR9vn;35313;;;https://fr.wikipedia.org/wiki/Hibou##https://www.wikidata.org/wiki/Q8253953;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-09-30;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtSoYp4x1DjF;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155738&idt=TH_1;155738;26678/pcrtSoYp4x1DjF;Fersenbein;calcaneus;عقبي;calcáneo;calcanéus;;;calcagno;hielbeen;;;heel bone;;;calcanéum;;;;;;;;;;;;;;;;;;;;Le calcanéus (ou calcanéum en ancienne nomenclature) est le plus volumineux des os du tarse (talon). (Source Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/crtmdrZbIKFhs;177978;https://ark.frantiq.fr/ark:/26678/pcrtWAtcETP4yV;21769;https://catalogue.bnf.fr/ark:/12148/cb11940784g##https://www.wikidata.org/wiki/Q13075;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-10-05;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtAw4Tixj1i1;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155739&idt=TH_1;155739;26678/pcrtAw4Tixj1i1;Schienbein;tibia;قصبة الساق;tibia;tibia;;;tibia;scheenbeen;;;shin bone##shinbone;;hueso de la espinilla;;;;;;;;;;;;;;;;;;;;;Os du membre inférieur humain, situé entre le fémur et le talus. (PM);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtEfcf8rSZvm;35465;https://ark.frantiq.fr/ark:/26678/crteoysF3q20r;177975;https://catalogue.bnf.fr/ark:/12148/cb122624029##https://www.wikidata.org/wiki/Q178366;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-10-06;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtEUuiYa2DSR;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155740&idt=TH_1;155740;26678/pcrtEUuiYa2DSR;Oberarmknochen;humerus;;húmero;humérus;;;omero (anatomia);humerus;;;arm bone;;;;;;;opperarmbeen;;;;;;;;;;;;;;;;Os pair et asymétrique du membre supérieur humain. Il constitue le squelette du bras. C'est un os long, donc constitué d'une diaphyse et de deux épiphyses. (Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtEfcf8rSZvm;35465;https://ark.frantiq.fr/ark:/26678/crt8SFFTvpMQ5;177976;https://www.wikidata.org/wiki/Q162595;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-10-06;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt9cPFS0QcXs;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=155741&idt=TH_1;155741;26678/pcrt9cPFS0QcXs;;Irish elk;;alce irlandés;mégaloceros;;;megalocero;reuzenhert;;;giant deer##Irish deer##Megaloceros giganteus;;ciervo gigante##megalocero##Megaloceros giganteus;élan irlandais##grand cerf des tourbières##Mégacéros##Megaloceros giganteus;;;cervo gigante##megacero##Megaloceros giganteus;Megaloceros giganteus;;;;;;;;;;;;;;;;Grand cervidé, il ressemblait à un daim de grande taille et ses bois mesuraient jusqu'à 3,50 m d'une extrémité à l'autre. Il a vécu en Eurasie durant le Pléistocène et l'Holocène, avant son extinction il y a environ onze mille ans. (source : Wikipédia);;;Il megalocero, noto come megacero o cervo gigante, era un cervide vissuto nella area eurasiatica (regione Paleartica) durante Pleistocene ed Olocene. (Wikipedia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrte3arlcUhzY;13809;https://ark.frantiq.fr/ark:/26678/crt4wWTAIeAN9;178394;https://fr.wikipedia.org/wiki/Megaloceros##https://fr.wikipedia.org/wiki/Megaloceros_giganteus##https://www.wikidata.org/wiki/Q3544136##http://vocab.getty.edu/aat/300343700;;;;;https://ark.frantiq.fr/ark:/26678/pcrtLminDZvylD##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2017-10-06;2023-08-02
