URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrtqOYw1YovqB;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=14129&idt=TH_1;14129;26678/pcrtqOYw1YovqB;Kotyle;cotyle;كأس شراب ووحدة قياس يونانية;cótila;cotyle;;;cotile (unità);kotyle;;;cotyla;;;kotile##kotilé;;;;;;;;;;;;;;;;;;;;Coupe dont les Grecs de l'Antiquité se servaient pour boire ou pour puiser le vin. Mesure de capacité grecque et romaine, employée pour les liquides et les solides (TLFi);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtwAeTnwyj75;16957;https://ark.frantiq.fr/ark:/26678/pcrt1V2ynr1VqP;14136;https://www.wikidata.org/wiki/Q2559410;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtjKkZXIB1id;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=37034&idt=TH_1;37034;26678/pcrtjKkZXIB1id;Wellenverzierung;undulated motif (ceramic);زخرفة مموجة;decoración ondulada;décor ondé;;;decorazione ondulata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtt6GJP0WaaM;15208;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-10-16;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtwiEVmGNzfU;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=14156&idt=TH_1;14156;26678/pcrtwiEVmGNzfU;Kolonettenkrater;column krater;كراتيرا بمقابض عمودية;crátera de columnas;cratère à colonnettes;;;cratere a colonnette;colonettenkrater;;;;;;;;;;;;;;;;;;;;;;;;;;Pourvu de petites anses verticales doubles près de l’embouchure. (VILLARD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtMoabnLELjx;14155;;;https://www.wikidata.org/wiki/Q1779587##http://vocab.getty.edu/aat/300198859;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtKi7s9wdXfm;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=27352&idt=TH_1;27352;26678/pcrtKi7s9wdXfm;Grobbohrer;bec (lithic tool);(رأس بارز (أداة;bec (herramienta);burin bec;;;becco (strumento);punt (werktuig);;;;;buril bec##buril en pico;bec##bec de perroquet##burin-bec;;;;;;;;;;;;;;;;;;;;Burin sur grand éclat plat plutôt que sur lame présentant une troncature très convexe obtenue à l'aide d'une retouche abrupte et courte affectant souvent la totalité d'un bord, opposé à un enlèvement de coup de burin court et rentrant arrêté par une encoche (Demars et Laurent, 1989).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtqbwsbrz0jn;253648;https://ark.frantiq.fr/ark:/26678/pcrtf32dfc8btq;253675;https://www.wikidata.org/wiki/Q2893427##http://vocab.getty.edu/aat/300203208;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtQPAuiNqSdy;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=17031&idt=TH_1;17031;26678/pcrtQPAuiNqSdy;Statuette;statuette;تمثال صغير;estatuilla;statuette;;;statuetta;standbeeldje;;;figurine;;;figurine;;;figurina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtqEWFq9RGda##https://ark.frantiq.fr/ark:/26678/pcrt1IKJO1Eo8V##https://ark.frantiq.fr/ark:/26678/crtuLklcgXdel##https://ark.frantiq.fr/ark:/26678/crtw9tPaM0IJT##https://ark.frantiq.fr/ark:/26678/crtkZDuhz3K2Y##https://ark.frantiq.fr/ark:/26678/pcrt9FisN8EmXv;14747##16049##178006##178007##178061##21367;https://ark.frantiq.fr/ark:/26678/pcrtI1R2oldVZn;17029;;;https://www.wikidata.org/wiki/Q1066288##http://vocab.getty.edu/aat/300047455##http://vocab.getty.edu/aat/300312262##http://www.wikidata.org/entity/Q16738862;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtN0rNrP54Qt;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=16248&idt=TH_1;16248;26678/pcrtN0rNrP54Qt;Pfeife;pipe;غليون;pipa;pipe;;;pipa;pijp (rookgerei);;;;;;pipe à tabac;;;;;;;;;;;;;;;;;;;;Objet servant à fumer le tabac.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2hEEG95JIA;246345;https://ark.frantiq.fr/ark:/26678/pcrtXLoNEjBvnw;17201;https://www.wikidata.org/wiki/Q104526;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrth4gl7d7eqQ;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=15501&idt=TH_1;15501;26678/pcrth4gl7d7eqQ;Loutrophoros;loutrophoros;أمفورة خاصة بطقوس الزواج;lutróforo;loutrophore;;;loutrophoros;loutrophoros;;Loutrophore;;;;;;;;;;;;;;;;;;;;;;;;Amphore très allongée contenant de l'eau pour les bains rituels du mariage (Villard);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtdJAt9nhHcl;16726;;;https://www.wikidata.org/wiki/Q279304##http://vocab.getty.edu/aat/300198900;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtI2yF9zYsKz;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=14912&idt=TH_1;14912;26678/pcrtI2yF9zYsKz;Kratzer;scraper (lithic tool);مقحف;raspador;grattoir;;;grattatoio;krabber;;;end scraper##end-scraper##racloir##side scraper##side-scraper;;;;;;;;;;;;;;;;;;;;;;;Outil de pierre taillée dont la partie active est constituée par un front plus ou moins arrondi , obtenu par des retouches obliques déterminant un bord tranchant. (Dic. préhist.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtz5rc0bvkgq##https://ark.frantiq.fr/ark:/26678/pcrt6r5r4d4zv7##https://ark.frantiq.fr/ark:/26678/pcrtcgj60739gt;253656##253657##253659;https://ark.frantiq.fr/ark:/26678/pcrtbfqVEeganP;15221;https://ark.frantiq.fr/ark:/26678/pcrtf3h824wsh4;253638;http://data.culture.fr/thesaurus/page/ark:/67717/T505-1577##https://www.wikidata.org/wiki/Q2605626;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrthS3cPFaIEA;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=14925&idt=TH_1;14925;26678/pcrthS3cPFaIEA;Grill;gridiron;مشواة;parrilla;gril;;;griglia;grill;;;grill;;grill;;;;graticola;;;;;;;;;;;;;;;;;<p>Instrument de cuisine, grille métallique à barres parallèles pour cuire sur le feu.</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtTQjmm8BnWW;17453;;;https://www.wikidata.org/wiki/Q390409##http://vocab.getty.edu/aat/300203658;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2007-02-08;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtddkIGSJ5Ni;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=24052&idt=TH_1;24052;26678/pcrtddkIGSJ5Ni;Schiffsladung;cargo;حمولة;cargamento;cargaison;;;carico;lading;;;shipload;;;fret;;;;;;;;;;;;;;;;;;;;Ensemble des marchandises chargées à bord d'un navire de commerce (cnrtl).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt2hEEG95JIA;246345;https://ark.frantiq.fr/ark:/26678/pcrtxMLnhaMAsQ##https://ark.frantiq.fr/ark:/26678/crtIfR0sDfjO0##https://ark.frantiq.fr/ark:/26678/crtsMNIxSB960##https://ark.frantiq.fr/ark:/26678/pcrt8vRJc8IBjh;13556##178224##178517##246698;https://catalogue.bnf.fr/ark:/12148/cb119344801##https://www.wikidata.org/wiki/Q319224##https://www.wikidata.org/wiki/Q651658;;;;;https://ark.frantiq.fr/ark:/26678/pcrttp2qp0084z##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;;;false;https://ark.frantiq.fr/ark:/26678/pcrtddkIGSJ5Ni;;;2007-02-08;2024-03-18
